Location_ID,Location_Name,Location_Type,City,State,Latitude,Longitude,Ownership_Type,Building_Age_Years,Last_Renovation_Years_Ago,Number_of_Floors,Ramp_Available,Elevator_Available,Wheelchair_Entrance,Braille_Signage,Audio_Announcements,Accessible_Washroom,Tactile_Path,Reserved_Parking,Door_Width_cm,Footpath_Condition,Lighting,Safety_Level,CCTV_Available,Staff_Trained_Accessibility,Multilingual_Signage,Public_Transport_Nearby,Parking_Available,Crowd_Level,Average_Waiting_Time,Daily_Footfall,Staff_Count,Budget_Allocated_Lakh_INR,Complaint_Resolution_Days,Accessibility_Complaints,User_Rating,Google_Maps_Rating,Last_Inspection_Months,Lift_Condition,Emergency_Exit_Accessibility,Accessibility_Score,Accessibility_Category,Improvement_Priority,Infrastructure_Score,Accessibility_Support_Score,Safety_Index,Facility_Score,Crowd_Risk,Complaint_Rate,Accessibility_Efficiency,DBSCAN_Cluster,GMM_Cluster
LOC0082,Thiruvananthapuram Public Garden,6,23,7,8.505635,76.812256,1,33,8.0,1,0,0,1,0,1,1,0,1,92.0,0,2,2,1,0,0,1,0,1,22.0,633,2.0,19.2,22.0,4,3.2,3.3,21.0,1,2,57.5,Average,Medium,3,1,5,1,22.0,0.0063091482649842,2.5,-1,1
LOC0083,Ahmedabad College of Engineering,2,0,5,23.023374,72.60985,0,32,13.0,1,1,1,0,1,1,0,0,0,84.3,0,2,1,1,0,0,1,0,2,14.0,2744,5.0,47.7,15.0,5,3.0,3.1,10.0,2,0,42.9,Poor,High,2,2,4,1,28.0,0.0018214936247723,2.86,-1,0
LOC0084,Delhi Public Garden,6,6,4,28.784713,77.199595,1,34,5.0,1,0,0,1,0,0,1,1,0,87.3,2,0,1,1,1,0,0,1,1,8.0,1932,10.0,22.0,19.0,6,2.4,2.0,20.0,1,0,32.0,Poor,High,2,1,2,1,8.0,0.0031039834454216,3.555555555555556,-1,1
LOC0085,Surat Grand Mall,5,21,5,21.152343,72.778897,0,12,5.0,7,1,0,0,1,0,1,0,0,91.4,1,1,2,1,1,0,1,1,0,38.0,18176,74.0,224.5,7.0,3,3.7,3.7,21.0,1,2,87.4,Good,Medium,2,1,4,2,0.0,0.0001650437365901,2.241025641025641,-1,2
LOC0086,Hyderabad Tehsil Office,3,8,12,17.397013,78.425392,1,27,18.0,1,0,0,1,0,0,0,0,0,91.9,2,0,2,0,0,0,1,1,1,19.0,819,7.0,37.5,12.0,2,2.4,2.7,13.0,1,0,37.4,Poor,High,1,0,2,2,19.0,0.0024390243902439,1.87,-1,1
LOC0087,Coimbatore Degree College,2,5,11,11.085313,77.037088,1,23,5.0,1,1,1,1,0,0,1,1,1,101.5,0,2,0,1,1,0,0,0,2,34.0,3051,9.0,35.9,16.0,6,4.0,4.3,4.0,2,1,78.1,Good,Medium,5,1,3,0,68.0,0.0019659239842726,2.2314285714285718,-1,0
LOC0088,Mumbai Collectorate Office,3,15,9,19.114875,72.946724,1,46,23.0,1,1,0,0,0,0,0,0,0,80.0,0,2,1,1,0,0,0,1,1,23.0,1120,3.0,38.2,12.0,5,2.7,2.7,21.0,1,0,25.5,Poor,High,1,0,4,1,23.0,0.0044603033006244,1.0625,-1,1
LOC0089,Nashik City Centre Mall,5,18,9,20.138498,73.640473,0,5,5.0,3,1,1,1,1,1,1,0,0,97.8,1,1,1,1,1,0,0,0,2,44.0,6425,29.0,151.6,8.0,0,4.0,3.7,11.0,1,1,100.0,Excellent,Medium,4,2,3,0,88.0,0.0,2.2222222222222223,-1,2
LOC0090,Udaipur Green Park,6,24,10,24.650785,73.612978,0,43,26.0,1,1,0,1,0,0,1,0,0,96.9,2,2,0,1,0,0,1,1,1,24.0,305,2.0,13.4,17.0,4,3.6,3.1,10.0,1,0,51.7,Poor,High,3,0,3,2,24.0,0.0130718954248366,2.068,-1,3
LOC0091,Indore City Bus Stop,1,9,8,22.660231,75.752512,1,13,13.0,1,0,0,1,0,0,0,0,1,77.5,0,2,1,1,0,0,1,0,0,11.0,2173,15.0,12.6,22.0,4,1.4,1.6,18.0,1,0,18.3,Poor,High,2,0,4,1,0.0,0.0018399264029438,1.525,-1,1
LOC0092,Visakhapatnam Railway Station,7,25,0,17.635572,83.131942,1,23,22.0,2,1,0,0,1,0,1,0,1,84.7,0,0,2,1,0,1,1,0,2,14.0,19537,75.0,126.7,13.0,2,4.1,4.4,16.0,1,2,75.3,Good,Low,3,1,3,1,28.0,0.0001023646227863,5.02,-1,2
LOC0093,Guwahati Bus Stand,1,7,1,26.10073,91.712395,1,19,12.0,1,0,0,1,0,0,0,1,0,90.8,2,0,1,0,0,0,1,0,0,22.0,2520,10.0,15.0,9.0,5,2.9,3.3,3.0,1,0,28.7,Poor,High,1,1,1,1,0.0,0.0019833399444664,1.2478260869565216,-1,1
LOC0094,Patna Public Garden,6,19,2,25.463026,85.080454,1,17,8.0,1,0,0,1,0,0,0,1,1,81.1,1,0,1,1,0,0,0,1,0,18.0,1349,5.0,18.4,23.0,8,2.3,2.3,19.0,1,0,37.2,Poor,High,2,1,2,1,0.0,0.0059259259259259,1.9578947368421051,-1,1
LOC0095,Chandigarh Heritage Fort,8,3,3,30.729266,76.682895,1,42,20.0,1,1,0,0,1,0,1,0,1,76.2,1,0,2,1,0,0,1,1,1,2.0,626,3.0,16.2,12.0,4,2.6,2.4,16.0,1,1,73.6,Average,Medium,3,1,3,2,2.0,0.0063795853269537,24.53333333333333,-1,0
LOC0096,Surat Public Garden,6,21,5,21.10521,72.804322,1,3,3.0,1,1,0,0,0,0,0,1,0,83.7,1,0,1,1,0,0,0,0,1,10.0,1634,3.0,22.4,13.0,4,1.4,1.3,13.0,1,2,55.8,Average,Medium,1,1,2,0,10.0,0.0024464831804281,5.072727272727272,-1,1
LOC0097,Pune Green Park,6,20,9,18.655699,73.810829,1,35,23.0,1,1,1,0,1,0,1,0,0,68.7,0,2,0,1,0,0,0,1,1,19.0,2052,6.0,22.8,23.0,2,3.5,3.3,2.0,2,2,70.5,Average,Medium,3,1,3,1,19.0,0.0009741841207988,3.525,-1,1
LOC0098,Nashik Temple Complex,8,18,9,19.990479,73.749536,1,122,33.0,1,0,1,1,0,0,0,0,0,83.8,0,0,2,1,0,1,0,1,2,18.0,1364,3.0,13.2,19.0,11,2.8,2.9,22.0,2,0,32.5,Poor,High,2,0,3,1,36.0,0.008058608058608,1.7105263157894737,-1,3
LOC0099,Bhopal Institute of Technology,2,2,8,23.404841,77.280519,0,56,9.0,3,1,1,1,1,0,1,0,0,98.7,1,0,0,1,1,1,1,1,0,20.0,2407,14.0,48.0,12.0,5,2.9,2.8,13.0,0,1,93.4,Excellent,Medium,4,1,1,2,0.0,0.0020764119601328,4.447619047619048,-1,0
LOC0100,Delhi Shopping Mall,5,6,4,28.656821,77.200364,0,13,13.0,4,0,0,1,1,0,0,1,0,94.8,0,2,0,1,1,1,0,1,1,26.0,12252,44.0,171.7,7.0,1,3.6,3.7,16.0,1,2,75.4,Good,Low,1,2,3,1,26.0,8.161266628580756e-05,2.7925925925925927,-1,2
LOC0101,Mysuru District Office,3,16,6,12.168274,76.543965,1,14,7.0,1,0,0,0,0,0,0,0,1,76.5,2,1,1,1,1,0,1,1,2,37.0,2948,3.0,48.3,15.0,0,2.7,2.7,6.0,1,2,44.7,Poor,High,1,0,3,2,74.0,0.0,1.1763157894736842,-1,1
LOC0102,Bhopal Multispeciality Hospital,4,2,8,23.351184,77.421445,0,8,8.0,4,1,1,1,1,0,1,1,0,93.0,1,0,0,1,1,0,0,1,2,28.0,3866,20.0,74.6,16.0,0,3.7,4.0,23.0,1,2,100.0,Excellent,Low,4,2,1,1,56.0,0.0,3.4482758620689653,-1,2
LOC0103,Mysuru District Office,3,16,6,12.253022,76.53827,1,59,15.0,2,0,0,1,1,0,1,1,0,83.1,2,2,0,0,0,0,1,1,1,5.0,1387,11.0,37.4,26.0,7,3.4,3.3,8.0,1,0,42.2,Poor,High,2,2,2,2,5.0,0.005043227665706,7.033333333333334,-1,1
LOC0104,Nagpur Lake View Point,8,17,9,21.155104,79.00213,1,21,12.0,1,0,1,1,0,0,1,1,1,89.9,2,1,2,1,1,0,1,1,2,5.0,2536,12.0,23.0,20.0,4,2.7,3.0,17.0,0,1,65.5,Average,Medium,4,1,4,2,10.0,0.0015766653527788,10.916666666666666,-1,1
LOC0105,Pune Institute of Technology,2,20,9,18.587839,73.752563,0,37,24.0,2,0,1,1,0,0,1,1,0,99.2,0,2,2,1,0,0,0,0,1,9.0,4338,21.0,64.4,18.0,1,3.2,3.1,16.0,1,1,64.4,Average,Medium,3,1,5,0,9.0,0.0002304678497349,6.44,-1,0
LOC0106,Thiruvananthapuram Museum,8,23,7,8.549426,76.924365,1,79,25.0,1,1,1,0,1,0,0,0,0,82.9,2,0,1,1,1,1,1,1,1,14.0,757,5.0,16.2,23.0,6,2.1,2.7,13.0,1,0,44.5,Poor,High,2,1,2,2,14.0,0.0079155672823219,2.966666666666667,-1,1
LOC0107,Bengaluru City Centre Mall,5,1,6,12.910322,77.485769,0,17,8.0,3,1,0,1,1,1,1,1,1,95.2,1,1,0,1,1,0,0,1,0,25.0,3823,16.0,91.6,14.0,3,2.4,2.3,0.0,1,2,100.0,Excellent,Low,4,3,2,1,0.0,0.0007845188284518,3.8461538461538463,-1,0
LOC0108,Mysuru Tehsil Office,3,16,6,12.19838,76.647682,1,77,31.0,2,1,0,0,1,0,0,0,0,76.4,0,1,0,0,0,0,0,0,1,9.0,3749,18.0,44.2,18.0,3,2.8,2.8,15.0,1,2,64.1,Average,Low,1,1,1,0,9.0,0.0008,6.409999999999999,-1,1
LOC0109,Kochi Museum,8,12,7,9.92533,76.22847,1,123,21.0,1,1,0,0,0,0,0,0,0,83.1,0,1,1,1,0,0,1,1,1,16.0,987,6.0,23.2,18.0,7,2.4,3.0,1.0,1,0,34.8,Poor,High,1,0,3,2,16.0,0.0070850202429149,2.047058823529412,-1,3
LOC0110,Coimbatore Railway Station,7,5,11,11.072621,76.929608,1,67,27.0,1,0,1,1,0,0,1,0,0,79.4,2,1,1,0,1,0,1,1,1,14.0,12322,56.0,100.2,14.0,2,3.3,2.9,1.0,1,0,50.5,Poor,High,3,0,2,2,14.0,0.0001622981416862,3.3666666666666667,-1,1
LOC0111,Ahmedabad Botanical Garden,8,0,5,23.092195,72.569386,1,5,5.0,1,0,1,0,1,0,0,1,0,68.5,0,0,2,0,1,0,1,1,0,4.0,2472,12.0,23.9,16.0,8,1.9,1.6,13.0,1,0,49.5,Poor,High,1,2,2,2,0.0,0.0032349373230893,9.9,-1,1
LOC0112,Guwahati Collectorate Office,3,7,1,26.076295,91.623062,1,26,22.0,1,0,1,0,1,0,1,0,1,78.8,1,0,1,0,1,0,1,1,1,21.0,3423,15.0,35.8,18.0,7,1.9,2.1,7.0,2,2,64.0,Average,Medium,3,1,1,2,21.0,0.0020443925233644,2.909090909090909,-1,1
LOC0113,Ahmedabad Lake View Point,8,0,5,23.13788,72.483601,1,147,42.0,1,0,0,0,0,0,1,0,0,72.9,1,0,1,0,0,0,1,0,0,2.0,1638,2.0,27.9,21.0,11,1.0,1.0,20.0,1,1,18.6,Poor,High,1,0,1,1,0.0,0.0067114093959731,6.2,-1,3
LOC0114,Thane Grand Mall,5,22,9,19.088859,73.062433,1,1,0.0,4,1,1,1,1,1,1,0,0,95.8,1,1,2,1,1,0,0,1,1,8.0,19783,71.0,154.6,5.0,0,3.3,3.4,10.0,0,1,100.0,Excellent,Low,4,2,4,1,8.0,0.0,11.11111111111111,-1,2
LOC0115,Mumbai International Airport,0,15,9,19.008767,72.7645,0,9,9.0,3,1,1,1,0,0,1,1,0,100.9,0,0,2,1,0,1,1,1,1,7.0,14022,65.0,210.7,11.0,1,3.7,3.9,12.0,1,2,95.5,Excellent,Low,4,1,3,2,7.0,7.131141695785496e-05,11.9375,-1,2
LOC0116,Thane Grand Mall,5,22,9,19.078357,72.865799,0,3,3.0,7,1,1,0,1,0,1,1,1,76.6,1,2,2,1,0,1,1,0,0,14.0,16644,65.0,173.0,10.0,1,3.4,3.4,5.0,1,2,90.9,Excellent,Medium,4,2,5,1,0.0,6.007810153199159e-05,6.0600000000000005,-1,2
LOC0117,Patna Museum,8,19,2,25.535812,85.085127,1,31,13.0,1,0,0,0,1,1,0,1,1,79.1,0,0,1,0,0,0,0,1,1,7.0,2147,11.0,26.0,14.0,5,3.0,3.2,2.0,1,2,55.3,Average,Medium,1,3,1,1,7.0,0.0023277467411545,6.9125,-1,1
LOC0118,Pune City Centre Mall,5,20,9,18.559748,73.877351,0,25,12.0,7,1,1,1,1,1,1,1,0,88.6,2,1,0,1,1,1,1,1,0,18.0,12833,51.0,200.2,15.0,5,4.2,4.4,0.0,0,2,97.6,Excellent,Medium,4,3,2,2,0.0,0.0003895901511609,5.136842105263158,-1,2
LOC0119,Coimbatore Green Park,6,5,11,10.967645,77.084805,1,49,17.0,1,0,1,1,1,0,1,0,0,82.0,2,2,2,0,0,0,0,1,1,22.0,1310,2.0,13.6,15.0,9,2.7,3.3,20.0,0,1,42.7,Poor,High,3,1,4,1,22.0,0.0068649885583524,1.856521739130435,-1,1
LOC0120,Guwahati City Bus Stop,1,7,1,26.164735,91.860522,1,15,15.0,1,0,0,0,0,0,0,0,0,81.3,2,2,2,0,0,0,1,0,0,4.0,243,4.0,6.4,16.0,6,2.1,2.2,22.0,1,0,8.9,Poor,High,0,0,4,1,0.0,0.0245901639344262,1.78,-1,3
LOC0121,Kochi City Hospital,4,12,7,9.869229,76.152083,0,50,24.0,2,0,1,0,0,0,0,0,1,72.9,1,0,2,1,0,0,0,0,1,27.0,1566,12.0,59.7,16.0,1,2.8,2.9,1.0,1,1,62.5,Average,Medium,2,0,3,0,27.0,0.0006381620931716,2.232142857142857,-1,0
LOC0122,Surat Medical Center,4,21,5,21.281662,72.802616,0,52,16.0,5,1,1,0,0,0,1,1,1,78.2,1,1,1,1,0,1,1,1,2,29.0,1506,6.0,91.0,10.0,5,3.3,3.0,15.0,1,2,83.0,Good,Medium,4,1,3,2,58.0,0.0033178500331785,2.7666666666666666,-1,0
LOC0123,Chennai Domestic Airport,0,4,11,13.175794,76.912553,0,27,23.0,5,0,1,1,1,1,1,1,0,90.5,0,0,0,1,0,1,0,1,1,38.0,4285,21.0,263.0,8.0,2,2.6,2.5,23.0,1,2,95.1,Excellent,Low,3,3,1,1,38.0,0.0004666355576294,2.4384615384615382,-1,2
LOC0124,Kanpur Medical Center,4,11,13,26.595212,80.224275,0,21,5.0,7,0,1,1,0,1,1,0,1,93.8,2,1,2,0,1,0,1,1,1,15.0,1585,6.0,98.9,6.0,1,3.9,4.9,0.0,1,1,83.1,Good,Medium,4,1,3,2,15.0,0.0006305170239596,5.19375,-1,2
LOC0125,Thiruvananthapuram Shopping Mall,5,23,7,8.632858,77.008537,0,6,6.0,7,1,1,0,1,0,0,1,0,81.1,0,0,2,1,1,1,1,1,2,5.0,10099,41.0,183.1,15.0,0,3.2,3.3,8.0,2,1,78.1,Good,Low,2,2,3,2,10.0,0.0,13.016666666666666,-1,2
LOC0126,Ahmedabad Multispeciality Hospital,4,0,5,23.076636,72.532295,1,22,8.0,7,1,0,1,1,0,1,0,0,99.6,0,2,0,1,0,0,0,1,2,8.0,1739,8.0,48.9,8.0,1,2.8,3.0,22.0,1,2,74.6,Average,Medium,3,1,3,1,16.0,0.0005747126436781,8.288888888888888,-1,2
LOC0127,Bengaluru Airport Terminal,0,1,6,13.055894,77.51493,0,23,22.0,2,1,1,1,1,1,1,0,1,99.5,0,2,0,1,1,1,0,1,0,19.0,11153,51.0,261.1,6.0,1,3.5,3.4,4.0,1,0,90.1,Excellent,Medium,5,2,3,1,0.0,8.965393580778196e-05,4.505,-1,2
LOC0128,Coimbatore Collectorate Office,3,5,11,10.947134,76.908283,1,10,10.0,1,1,1,0,0,0,0,0,1,83.6,2,0,1,1,0,0,1,1,1,30.0,3377,12.0,46.0,18.0,5,1.9,1.8,21.0,0,2,49.0,Poor,High,3,0,2,2,30.0,0.0014801657785671,1.5806451612903225,-1,1
LOC0129,Nashik Institute of Technology,2,18,9,19.887187,73.660382,1,69,26.0,3,1,1,0,0,1,0,0,0,82.6,1,1,2,1,0,0,0,1,0,11.0,1015,3.0,37.6,17.0,9,2.0,1.8,20.0,1,1,62.5,Average,High,2,1,4,1,0.0,0.0088582677165354,5.208333333333333,-1,1
LOC0130,Chandigarh Temple Complex,8,3,3,30.584233,76.70241,1,16,7.0,1,1,1,0,0,1,0,0,1,85.5,2,0,2,0,1,0,0,0,2,16.0,2794,9.0,32.7,14.0,3,3.2,3.5,11.0,0,0,54.0,Poor,High,3,1,2,0,32.0,0.0010733452593917,3.176470588235294,-1,3
LOC0131,Indore Bus Stand,1,9,8,22.603199,75.821362,1,39,16.0,1,0,1,0,0,0,1,0,0,76.2,2,0,2,0,0,0,1,1,1,23.0,633,2.0,10.1,19.0,5,2.3,2.3,3.0,2,1,41.1,Poor,High,2,0,2,2,23.0,0.0078864353312302,1.7125,-1,1
LOC0132,Coimbatore Grand Mall,5,5,11,11.107015,76.836548,0,22,22.0,3,1,1,1,1,0,1,0,1,96.8,0,1,0,0,0,1,0,0,2,16.0,8669,36.0,170.8,7.0,4,3.1,3.5,22.0,2,2,91.3,Excellent,Low,5,1,1,0,32.0,0.0004613610149942,5.370588235294117,-1,2
LOC0133,Nagpur Bus Stand,1,17,9,21.250833,79.095699,1,28,13.0,1,0,1,0,0,0,0,0,0,79.4,2,0,2,1,0,1,1,0,0,6.0,1638,6.0,13.5,23.0,4,2.1,2.0,22.0,0,2,38.8,Poor,High,1,0,3,1,0.0,0.0024405125076266,5.542857142857143,-1,1
LOC0134,Surat Lake View Point,8,21,5,21.126361,72.706817,1,11,11.0,1,0,1,0,0,1,1,0,1,76.2,1,0,0,1,1,0,0,1,2,17.0,2406,5.0,34.6,25.0,7,2.4,2.3,21.0,1,1,76.2,Good,Low,3,1,1,1,34.0,0.0029081844619858,4.233333333333333,-1,3
LOC0135,Kanpur Grand Mall,5,11,13,26.546931,80.199164,0,4,4.0,4,1,1,0,1,1,1,1,0,82.4,0,1,0,0,0,1,0,1,0,33.0,8649,37.0,157.9,8.0,1,3.8,3.6,8.0,1,2,100.0,Excellent,Low,3,3,1,1,0.0,0.0001156069364161,2.9411764705882355,-1,2
LOC0136,Kochi Central Park,6,12,7,10.029954,76.329072,1,49,10.0,1,0,1,1,0,0,0,0,0,80.8,0,0,1,0,0,1,1,0,0,18.0,1970,10.0,24.8,21.0,3,2.0,2.1,10.0,0,2,42.5,Poor,High,2,0,1,1,0.0,0.0015220700152207,2.236842105263158,-1,1
LOC0137,Kanpur Railway Station,7,11,13,26.304882,80.38827,1,89,15.0,3,1,1,0,0,0,0,0,0,75.1,0,1,1,1,0,0,1,0,0,44.0,17683,66.0,123.2,14.0,10,1.4,1.5,4.0,2,0,28.0,Poor,High,2,0,3,1,0.0,0.0005654829224157,0.6222222222222222,-1,1
LOC0138,Kanpur Domestic Airport,0,11,13,26.314635,80.460318,1,10,10.0,5,1,1,1,1,0,0,0,1,103.1,2,0,0,1,1,1,0,1,1,21.0,7019,36.0,124.5,4.0,0,4.1,4.0,19.0,2,1,87.0,Good,Low,4,1,1,1,21.0,0.0,3.954545454545455,-1,2
LOC0139,Nagpur Public Garden,6,17,9,21.24922,79.138476,1,12,2.0,1,0,0,1,0,0,0,0,0,89.0,2,0,2,0,0,0,0,0,1,23.0,322,2.0,19.8,19.0,11,2.8,2.8,19.0,1,0,23.8,Poor,High,1,0,2,0,23.0,0.0340557275541795,0.9916666666666668,-1,3
LOC0140,Bengaluru City Centre Mall,5,1,6,12.821971,77.471808,0,2,0.0,2,0,1,1,1,0,1,0,1,106.0,0,0,2,1,1,1,1,1,0,31.0,15370,61.0,145.1,7.0,1,4.2,4.1,17.0,0,2,89.5,Good,Medium,4,1,3,2,0.0,6.505757595471992e-05,2.796875,-1,2
LOC0141,Mumbai International Airport,0,15,9,19.008737,73.018982,0,11,11.0,2,1,1,1,1,0,1,1,1,98.7,1,1,0,1,1,0,0,0,2,12.0,14967,64.0,214.8,11.0,1,3.8,3.5,3.0,2,2,100.0,Excellent,Low,5,2,2,0,24.0,6.680919294494922e-05,7.6923076923076925,-1,2
LOC0142,Bhopal Museum,8,2,8,23.224703,77.517211,1,142,23.0,1,0,0,0,0,0,0,0,1,62.6,1,0,0,1,1,0,0,1,2,16.0,1416,10.0,14.6,25.0,10,1.0,1.1,0.0,1,1,41.8,Poor,High,1,0,1,1,32.0,0.0070571630204657,2.4588235294117644,-1,3
LOC0143,Bhopal International Airport,0,2,8,23.39718,77.311827,1,24,13.0,4,1,1,1,1,0,1,0,1,98.9,0,1,2,1,0,1,1,0,1,17.0,4831,18.0,82.5,13.0,0,3.4,3.4,19.0,0,2,98.2,Excellent,Low,5,1,4,1,17.0,0.0,5.455555555555556,-1,2
LOC0144,Jaipur Green Park,6,10,10,26.995616,75.808903,1,3,3.0,1,0,1,1,1,0,0,0,1,86.9,0,1,0,1,0,0,1,1,1,14.0,2619,8.0,20.7,19.0,2,4.1,4.5,0.0,2,0,76.6,Good,Low,3,1,2,2,14.0,0.0007633587786259,5.1066666666666665,-1,1
LOC0145,Lucknow Tehsil Office,3,14,13,26.880688,81.019759,1,10,10.0,1,1,1,1,0,0,0,1,1,88.8,0,2,2,1,1,1,0,1,1,31.0,3417,14.0,29.3,18.0,2,3.6,3.2,18.0,0,1,72.9,Average,Medium,4,1,5,1,31.0,0.0005851375073142,2.278125,-1,1
LOC0146,Kochi Junction,7,12,7,9.849923,76.239504,1,19,9.0,1,0,0,1,1,0,0,0,1,91.5,2,2,0,1,0,1,1,1,2,8.0,18478,72.0,118.2,7.0,3,2.8,2.7,11.0,1,2,59.1,Average,Medium,2,1,3,2,16.0,0.0001623464473185,6.566666666666666,-1,1
LOC0147,Thane Shopping Mall,5,22,9,19.365715,72.965155,0,5,5.0,3,1,0,1,1,1,1,0,1,105.2,1,2,0,1,1,0,1,1,2,13.0,13998,54.0,165.0,7.0,0,5.0,4.9,12.0,1,1,100.0,Excellent,Low,4,2,3,2,26.0,0.0,7.142857142857143,-1,2
LOC0148,Jaipur Heritage Fort,8,10,10,27.038432,75.642042,1,54,16.0,1,0,0,0,0,1,1,0,1,77.9,0,0,1,1,1,0,1,1,2,14.0,1163,7.0,21.6,12.0,4,2.9,2.5,16.0,1,1,46.4,Poor,High,2,1,2,2,28.0,0.0034364261168384,3.0933333333333333,-1,3
LOC0149,Bhopal Collectorate Office,3,2,8,23.310931,77.432434,1,70,22.0,1,0,1,0,1,0,0,0,0,74.2,0,2,2,1,0,0,1,0,0,39.0,3468,12.0,29.4,15.0,4,3.4,3.1,10.0,2,0,30.4,Poor,High,1,1,5,1,0.0,0.0011530700490054,0.76,-1,1
LOC0150,Kolkata Collectorate Office,3,13,14,22.434267,88.435007,1,16,11.0,2,0,0,0,0,0,0,0,1,71.1,2,0,0,1,1,1,1,1,0,15.0,1762,9.0,30.3,21.0,4,1.7,1.7,22.0,1,1,36.5,Poor,High,1,0,1,2,0.0,0.0022688598979013,2.28125,-1,1
LOC0151,Hyderabad Municipal Office,3,8,12,17.297999,78.466508,1,65,19.0,3,1,0,0,1,1,0,1,0,89.1,0,0,0,1,0,1,1,1,1,36.0,2181,2.0,34.8,16.0,4,2.6,2.8,3.0,1,2,76.4,Good,Low,1,3,1,2,36.0,0.0018331805682859,2.064864864864865,-1,1
LOC0152,Udaipur Collectorate Office,3,24,10,24.581484,73.584904,1,36,7.0,2,0,0,0,1,0,0,0,0,76.3,0,0,1,1,0,0,1,1,2,16.0,1334,3.0,14.5,18.0,7,1.3,1.3,14.0,1,1,32.3,Poor,High,0,1,2,2,32.0,0.0052434456928838,1.9,-1,1
LOC0153,Lucknow City Park,6,14,13,26.850072,80.998712,1,49,8.0,1,0,1,1,0,0,1,1,0,95.5,2,0,2,0,0,0,0,0,1,2.0,1551,13.0,21.9,18.0,8,1.8,2.1,14.0,2,0,38.8,Poor,High,3,1,2,0,2.0,0.0051546391752577,12.933333333333332,-1,0
LOC0154,Patna International Airport,0,19,2,25.586772,85.058019,0,10,7.0,7,1,1,1,0,0,1,0,1,92.5,0,1,2,1,1,0,0,0,0,32.0,6782,24.0,220.3,4.0,4,4.5,4.4,8.0,1,2,93.6,Excellent,Medium,5,0,4,0,0.0,0.0005897095680377,2.836363636363636,-1,2
LOC0155,Indore Museum,8,9,8,22.638884,75.717625,1,67,11.0,1,0,1,0,0,0,0,0,0,73.2,1,0,2,0,0,0,1,0,1,19.0,1281,3.0,20.4,11.0,3,2.8,3.3,2.0,0,1,53.5,Poor,Medium,1,0,2,1,19.0,0.0023400936037441,2.675,-1,3
LOC0156,Ahmedabad Government College,2,0,5,22.974426,72.42452,1,69,28.0,2,1,0,0,0,0,0,0,1,82.3,1,2,2,1,0,1,1,1,0,20.0,1727,4.0,37.9,30.0,11,2.5,2.0,13.0,1,2,43.5,Poor,High,2,0,5,2,0.0,0.0063657407407407,2.071428571428572,-1,1
LOC0157,Mumbai Railway Station,7,15,9,19.08653,72.928448,1,24,14.0,1,1,0,1,1,1,0,0,0,86.4,0,2,1,1,1,0,1,1,2,42.0,7569,35.0,90.6,14.0,3,2.2,2.8,15.0,1,0,46.7,Poor,High,2,2,4,2,84.0,0.0003963011889035,1.086046511627907,-1,1
LOC0158,Mysuru College of Engineering,2,16,6,12.317058,76.660913,1,35,19.0,2,1,1,0,0,0,0,0,0,85.8,1,0,0,1,0,0,0,0,2,21.0,2759,6.0,54.0,15.0,3,3.2,3.5,20.0,0,1,70.8,Average,Low,2,0,1,0,42.0,0.0010869565217391,3.2181818181818183,-1,1
LOC0159,Mumbai Municipal Office,3,15,9,19.141528,72.887197,1,56,14.0,2,0,0,1,1,0,1,0,1,82.2,2,0,2,0,0,0,1,1,2,15.0,2592,9.0,31.9,21.0,6,2.7,2.7,1.0,1,1,48.0,Poor,High,3,1,2,2,30.0,0.002313922097956,3.0,-1,1
LOC0160,Thiruvananthapuram Junction,7,23,7,8.385571,77.045212,1,33,6.0,3,0,0,1,0,0,0,1,0,89.3,0,1,2,0,0,1,1,0,0,17.0,11957,42.0,103.1,16.0,7,2.7,2.7,17.0,1,1,45.6,Poor,High,1,1,3,1,0.0,0.0005853821709315,2.533333333333333,-1,1
LOC0161,Udaipur General Hospital,4,24,10,24.439572,73.850929,1,30,8.0,7,1,1,1,1,0,1,0,0,97.0,1,1,1,1,1,1,0,1,2,8.0,4243,27.0,95.0,9.0,1,3.1,2.7,20.0,2,1,86.5,Good,Medium,4,1,3,1,16.0,0.0002356267672007,9.61111111111111,-1,2
LOC0162,Coimbatore City Bus Stop,1,5,11,11.160359,76.990072,1,24,18.0,1,0,0,0,0,0,0,0,0,78.7,2,0,0,0,1,0,1,1,2,11.0,2588,3.0,15.3,12.0,2,1.6,1.8,12.0,1,0,33.4,Poor,Medium,0,0,0,2,22.0,0.0007724990343762,2.783333333333333,-1,1
LOC0163,Bengaluru City Bus Stop,1,1,6,13.016118,77.660731,1,19,6.0,1,0,0,0,0,0,0,0,0,75.8,0,2,2,1,0,0,1,1,1,14.0,2895,14.0,17.9,15.0,7,1.2,1.3,3.0,1,1,30.6,Poor,High,0,0,5,2,14.0,0.0024171270718232,2.04,-1,1
LOC0164,Delhi Railway Station,7,6,4,28.635675,76.991714,1,14,14.0,3,1,1,1,0,1,0,0,1,104.4,0,0,1,1,0,1,1,0,1,11.0,7680,41.0,66.4,14.0,4,2.8,2.5,22.0,2,2,69.5,Average,Medium,4,1,2,1,11.0,0.0005207655253222,5.791666666666667,-1,1
