Location_ID,Location_Name,Location_Type,City,State,Latitude,Longitude,Ownership_Type,Building_Age_Years,Last_Renovation_Years_Ago,Number_of_Floors,Ramp_Available,Elevator_Available,Wheelchair_Entrance,Braille_Signage,Audio_Announcements,Accessible_Washroom,Tactile_Path,Reserved_Parking,Door_Width_cm,Footpath_Condition,Lighting,Safety_Level,CCTV_Available,Staff_Trained_Accessibility,Multilingual_Signage,Public_Transport_Nearby,Parking_Available,Crowd_Level,Average_Waiting_Time,Daily_Footfall,Staff_Count,Budget_Allocated_Lakh_INR,Complaint_Resolution_Days,Accessibility_Complaints,User_Rating,Google_Maps_Rating,Last_Inspection_Months,Lift_Condition,Emergency_Exit_Accessibility,Accessibility_Score,Accessibility_Category,Improvement_Priority
LOC0089,Nashik City Centre Mall,Mall,Nashik,Maharashtra,20.138498,73.640473,Private,5,5,3,Yes,Yes,Yes,Yes,Yes,Yes,No,No,97.8,Good,Good,Low,Yes,Yes,No,No,No,Medium,44,6425,29,151.6,8,0,4,3.7,11,Good,Partial,100,Excellent,Medium
LOC0090,Udaipur Green Park,Park,Udaipur,Rajasthan,24.650785,73.612978,Private,43,26,1,Yes,No,Yes,No,No,Yes,No,No,96.9,Poor,Poor,High,Yes,No,No,Yes,Yes,Low,24,305,2,13.4,17,4,3.6,3.1,10,NA,No,51.7,Poor,High
LOC0091,Indore City Bus Stop,Bus Stop,Indore,Madhya Pradesh,22.660231,75.752512,Public,13,13,1,No,No,Yes,No,No,No,No,Yes,77.5,Average,Poor,Low,Yes,No,No,Yes,No,High,11,2173,15,12.6,22,4,1.4,1.6,18,NA,No,18.3,Poor,High
LOC0092,Visakhapatnam Railway Station,Railway Station,Visakhapatnam,Andhra Pradesh,17.635572,83.131942,Public,23,22,2,Yes,No,No,Yes,No,Yes,No,Yes,84.7,Average,Average,Medium,Yes,No,Yes,Yes,No,Medium,14,19537,75,126.7,13,2,4.1,4.4,16,NA,Yes,75.3,Good,Low
LOC0093,Guwahati Bus Stand,Bus Stop,Guwahati,Assam,26.10073,91.712395,Public,19,12,1,No,No,Yes,No,No,No,Yes,No,90.8,Poor,Average,Low,No,No,No,Yes,No,High,22,2520,10,15,9,5,2.9,3.3,3,NA,No,28.7,Poor,High
LOC0094,Patna Public Garden,Park,Patna,Bihar,25.463026,85.080454,Public,17,8,1,No,No,Yes,No,No,No,Yes,Yes,81.1,Good,Average,Low,Yes,No,No,No,Yes,High,,1349,5,18.4,23,8,2.3,2.3,19,NA,No,37.2,Poor,High
LOC0095,Chandigarh Heritage Fort,Tourist Attraction,Chandigarh,Chandigarh,30.729266,76.682895,Public,42,20,1,Yes,No,No,Yes,No,Yes,No,Yes,76.2,Good,Average,Medium,Yes,No,No,Yes,Yes,Low,2,626,3,16.2,12,4,2.6,2.4,16,NA,Partial,73.6,Average,Medium
LOC0096,Surat Public Garden,Park,Surat,Gujarat,21.10521,72.804322,Public,3,3,1,Yes,No,No,No,No,No,Yes,No,83.7,Good,Average,Low,Yes,No,No,No,No,Low,10,1634,3,22.4,13,4,1.4,1.3,13,NA,Yes,55.8,Average,Medium
LOC0097,Pune Green Park,Park,Pune,Maharashtra,18.655699,73.810829,Public,35,23,1,Yes,Yes,No,Yes,No,Yes,No,No,68.7,Average,Poor,High,Yes,No,No,No,Yes,Low,19,2052,6,22.8,23,2,3.5,3.3,2,Poor,Yes,70.5,Average,Medium
LOC0098,Nashik Temple Complex,Tourist Attraction,Nashik,Maharashtra,19.990479,73.749536,Public,122,33,1,No,Yes,Yes,No,No,No,No,No,83.8,Average,Average,Medium,Yes,No,Yes,No,Yes,Medium,18,1364,3,13.2,19,11,2.8,2.9,22,Poor,No,32.5,Poor,High
LOC0099,Bhopal Institute of Technology,College,Bhopal,Madhya Pradesh,23.404841,77.280519,Private,56,9,3,Yes,Yes,Yes,Yes,No,Yes,No,No,98.7,Good,Average,High,Yes,Yes,Yes,Yes,Yes,High,20,2407,14,48,12,5,2.9,2.8,13,Average,Partial,93.4,Excellent,Medium
LOC0100,Delhi Shopping Mall,Mall,Delhi,Delhi,28.656821,77.200364,Private,13,13,4,No,No,Yes,Yes,No,No,Yes,No,94.8,Average,Poor,High,Yes,Yes,Yes,No,Yes,Low,26,12252,44,171.7,7,1,3.6,3.7,16,NA,Yes,75.4,Good,Low
LOC0101,Mysuru District Office,Government Office,Mysuru,Karnataka,12.168274,76.543965,Public,14,7,1,No,No,No,No,No,No,No,Yes,76.5,Poor,Good,Low,Yes,Yes,No,Yes,Yes,Medium,37,2948,3,48.3,15,0,2.7,2.7,6,NA,Yes,44.7,Poor,High
LOC0102,Bhopal Multispeciality Hospital,Hospital,Bhopal,Madhya Pradesh,23.351184,77.421445,Private,8,8,4,Yes,Yes,Yes,Yes,No,Yes,Yes,No,93,Good,Average,High,Yes,Yes,No,No,Yes,Medium,28,3866,20,74.6,16,0,3.7,4,23,Good,Yes,100,Excellent,Low
LOC0103,Mysuru District Office,Government Office,Mysuru,Karnataka,12.253022,76.53827,Public,59,15,2,No,No,Yes,Yes,No,Yes,Yes,No,83.1,Poor,Poor,High,No,No,No,Yes,Yes,Low,5,1387,11,37.4,26,7,3.4,3.3,8,NA,No,42.2,Poor,High
LOC0104,Nagpur Lake View Point,Tourist Attraction,Nagpur,Maharashtra,21.155104,79.00213,Public,21,12,1,No,Yes,Yes,No,No,Yes,Yes,Yes,89.9,Poor,Good,Medium,Yes,Yes,No,Yes,Yes,Medium,5,2536,12,23,20,4,2.7,3,17,Average,Partial,65.5,Average,Medium
LOC0105,Pune Institute of Technology,College,Pune,Maharashtra,18.587839,73.752563,Private,37,24,2,No,Yes,Yes,No,No,Yes,Yes,No,99.2,Average,Poor,Medium,Yes,No,No,No,No,Low,9,4338,21,64.4,18,1,3.2,3.1,16,Good,Partial,64.4,Average,Medium
LOC0106,Thiruvananthapuram Museum,Tourist Attraction,Thiruvananthapuram,Kerala,8.549426,76.924365,Public,79,25,1,Yes,Yes,No,Yes,No,No,No,No,82.9,Poor,Average,Low,Yes,Yes,Yes,Yes,Yes,Low,14,757,5,16.2,23,6,2.1,2.7,13,Good,No,44.5,Poor,High
LOC0107,Bengaluru City Centre Mall,Mall,Bengaluru,Karnataka,12.910322,77.485769,Private,17,8,3,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,95.2,Good,Good,High,Yes,Yes,No,No,Yes,High,25,3823,16,91.6,14,3,2.4,2.3,0,NA,Yes,100,Excellent,Low
LOC0108,Mysuru Tehsil Office,Government Office,Mysuru,Karnataka,12.19838,76.647682,Public,77,31,2,Yes,No,No,Yes,No,No,No,No,76.4,Average,Good,High,No,No,No,No,No,Low,9,3749,18,44.2,18,3,2.8,2.8,15,NA,Yes,64.1,Average,Low
LOC0109,Kochi Museum,Tourist Attraction,Kochi,Kerala,9.92533,76.22847,Public,123,21,1,Yes,No,No,No,No,No,No,No,83.1,Average,Good,Low,Yes,No,No,Yes,Yes,Low,16,987,6,23.2,18,7,2.4,3,1,NA,No,34.8,Poor,High
LOC0110,Coimbatore Railway Station,Railway Station,Coimbatore,Tamil Nadu,11.072621,76.929608,Public,67,27,1,No,Yes,Yes,No,No,Yes,No,No,79.4,Poor,Good,Low,No,Yes,No,Yes,Yes,Low,14,12322,56,100.2,,2,3.3,2.9,1,Good,No,50.5,Poor,High
LOC0111,Ahmedabad Botanical Garden,Tourist Attraction,Ahmedabad,Gujarat,23.092195,72.569386,Public,5,5,1,No,Yes,No,Yes,No,No,Yes,No,68.5,Average,Average,Medium,No,Yes,No,Yes,Yes,High,4,2472,12,23.9,16,8,1.9,1.6,13,Good,No,49.5,Poor,High
LOC0112,Guwahati Collectorate Office,Government Office,Guwahati,Assam,26.076295,91.623062,Public,26,22,1,No,Yes,No,Yes,No,Yes,No,Yes,78.8,Good,Average,Low,No,Yes,No,Yes,Yes,Low,21,3423,15,35.8,18,7,1.9,2.1,7,Poor,Yes,64,Average,Medium
LOC0113,Ahmedabad Lake View Point,Tourist Attraction,Ahmedabad,Gujarat,23.13788,72.483601,Public,147,42,1,No,No,No,No,No,Yes,No,No,72.9,Good,Average,Low,No,No,No,Yes,No,High,2,1638,2,27.9,21,11,1,1,20,NA,Partial,18.6,Poor,High
LOC0114,Thane Grand Mall,Mall,Thane,Maharashtra,19.088859,73.062433,Public,1,0,4,Yes,Yes,Yes,Yes,Yes,Yes,No,No,95.8,Good,Good,Medium,Yes,Yes,No,No,Yes,Low,8,19783,71,154.6,5,0,3.3,3.4,10,Average,Partial,100,Excellent,Low
LOC0115,Mumbai International Airport,Airport,Mumbai,Maharashtra,19.008767,72.7645,Private,9,9,3,Yes,Yes,Yes,No,No,Yes,Yes,No,100.9,Average,Average,Medium,Yes,No,Yes,Yes,Yes,Low,7,14022,65,210.7,11,1,3.7,3.9,12,Good,Yes,95.5,Excellent,Low
LOC0116,Thane Grand Mall,Mall,Thane,Maharashtra,19.078357,72.865799,Private,3,3,7,Yes,Yes,No,Yes,No,Yes,Yes,Yes,76.6,Good,Poor,Medium,Yes,No,Yes,Yes,No,High,14,16644,65,173,10,1,3.4,3.4,5,Good,Yes,90.9,Excellent,Medium
LOC0117,Patna Museum,Tourist Attraction,Patna,Bihar,25.535812,85.085127,Public,31,13,1,No,No,No,Yes,Yes,No,Yes,Yes,79.1,Average,Average,Low,No,No,No,No,Yes,Low,7,2147,11,26,14,5,3,3.2,2,NA,Yes,55.3,Average,Medium
LOC0118,Pune City Centre Mall,Mall,Pune,Maharashtra,18.559748,73.877351,Private,25,12,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,88.6,Poor,Good,High,Yes,Yes,Yes,Yes,Yes,High,18,12833,51,200.2,15,5,4.2,4.4,0,Average,Yes,97.6,Excellent,Medium
LOC0119,Coimbatore Green Park,Park,Coimbatore,Tamil Nadu,10.967645,77.084805,Public,49,17,1,No,Yes,Yes,Yes,No,Yes,No,No,82,Poor,Poor,Medium,No,No,No,No,Yes,Low,22,1310,2,13.6,15,9,2.7,3.3,20,Average,Partial,42.7,Poor,High
LOC0120,Guwahati City Bus Stop,Bus Stop,Guwahati,Assam,26.164735,91.860522,Public,15,15,1,No,No,No,No,No,No,No,No,81.3,Poor,Poor,Medium,No,No,No,Yes,No,High,4,243,4,6.4,16,6,2.1,2.2,22,NA,No,8.9,Poor,High
LOC0121,Kochi City Hospital,Hospital,Kochi,Kerala,9.869229,76.152083,Private,50,24,2,No,Yes,No,No,No,No,No,Yes,72.9,Good,Average,Medium,Yes,No,No,No,No,Low,27,1566,12,59.7,16,1,2.8,2.9,1,Good,Partial,62.5,Average,Medium
LOC0122,Surat Medical Center,Hospital,Surat,Gujarat,21.281662,72.802616,Private,52,16,5,Yes,Yes,No,No,No,Yes,Yes,Yes,78.2,Good,Good,Low,Yes,No,Yes,Yes,Yes,Medium,29,1506,6,91,10,5,3.3,3,15,Good,Yes,83,Good,Medium
LOC0123,Chennai Domestic Airport,Airport,Chennai,Tamil Nadu,13.175794,,Private,27,23,5,No,Yes,Yes,Yes,Yes,Yes,Yes,No,90.5,Average,Average,High,Yes,No,Yes,No,Yes,Low,38,4285,21,263,8,2,2.6,2.5,23,Good,Yes,95.1,Excellent,Low
LOC0124,Kanpur Medical Center,Hospital,Kanpur,Uttar Pradesh,26.595212,80.224275,Private,21,5,7,No,Yes,Yes,No,Yes,Yes,No,Yes,93.8,Poor,Good,Medium,No,Yes,No,Yes,Yes,Low,15,1585,6,98.9,6,1,3.9,4.9,0,Good,Partial,83.1,Good,Medium
LOC0125,Thiruvananthapuram Shopping Mall,Mall,Thiruvananthapuram,Kerala,8.632858,77.008537,Private,6,6,7,Yes,Yes,No,Yes,No,No,Yes,No,81.1,Average,Average,Medium,Yes,Yes,Yes,Yes,Yes,Medium,5,10099,41,183.1,15,0,3.2,3.3,8,Poor,Partial,78.1,Good,Low
LOC0126,Ahmedabad Multispeciality Hospital,Hospital,Ahmedabad,Gujarat,23.076636,72.532295,Public,22,8,7,Yes,No,Yes,Yes,No,Yes,No,No,99.6,Average,Poor,High,Yes,No,No,No,Yes,Medium,8,1739,8,48.9,8,1,2.8,3,22,NA,Yes,74.6,Average,Medium
LOC0127,Bengaluru Airport Terminal,Airport,Bengaluru,Karnataka,13.055894,77.51493,Private,23,22,2,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,99.5,Average,Poor,High,Yes,Yes,Yes,No,Yes,High,19,11153,51,261.1,6,1,3.5,3.4,4,Good,No,90.1,Excellent,Medium
LOC0128,Coimbatore Collectorate Office,Government Office,Coimbatore,Tamil Nadu,10.947134,76.908283,Public,10,10,1,Yes,Yes,No,No,No,No,No,Yes,83.6,Poor,Average,Low,Yes,No,No,Yes,Yes,Low,30,3377,12,46,18,5,1.9,1.8,21,Average,Yes,49,Poor,High
LOC0129,Nashik Institute of Technology,College,Nashik,Maharashtra,19.887187,73.660382,Public,69,26,3,Yes,Yes,No,No,Yes,No,No,No,82.6,Good,Good,Medium,Yes,No,No,No,Yes,High,11,1015,3,37.6,17,9,2,1.8,20,Good,Partial,62.5,Average,High
LOC0130,Chandigarh Temple Complex,Tourist Attraction,Chandigarh,Chandigarh,30.584233,76.70241,Public,16,7,1,Yes,Yes,No,No,Yes,No,No,Yes,85.5,Poor,Average,Medium,No,Yes,No,No,No,Medium,16,2794,9,32.7,14,3,3.2,3.5,11,Average,No,54,Poor,High
LOC0131,Indore Bus Stand,Bus Stop,Indore,Madhya Pradesh,22.603199,75.821362,Public,39,16,1,No,Yes,No,No,No,Yes,No,No,76.2,Poor,Average,Medium,No,No,No,Yes,Yes,Low,23,633,2,10.1,19,5,2.3,2.3,3,Poor,Partial,41.1,Poor,High
LOC0132,Coimbatore Grand Mall,Mall,Coimbatore,Tamil Nadu,11.107015,76.836548,Private,22,22,3,Yes,Yes,Yes,Yes,No,Yes,No,Yes,96.8,Average,Good,High,No,No,Yes,No,No,Medium,16,8669,36,170.8,7,4,3.1,3.5,22,Poor,Yes,91.3,Excellent,Low
LOC0133,Nagpur Bus Stand,Bus Stop,Nagpur,Maharashtra,21.250833,79.095699,Public,28,13,1,No,Yes,No,No,No,No,No,No,79.4,Poor,Average,Medium,Yes,No,Yes,Yes,No,High,6,1638,6,13.5,23,4,2.1,2,22,Average,Yes,38.8,Poor,High
LOC0134,Surat Lake View Point,Tourist Attraction,Surat,Gujarat,21.126361,72.706817,Public,11,11,1,No,Yes,No,No,Yes,Yes,No,Yes,76.2,Good,Average,High,Yes,Yes,No,No,Yes,Medium,17,2406,5,34.6,25,7,2.4,2.3,21,Good,Partial,76.2,Good,Low
LOC0135,Kanpur Grand Mall,Mall,Kanpur,Uttar Pradesh,26.546931,80.199164,Private,4,4,4,Yes,Yes,No,Yes,Yes,Yes,Yes,No,82.4,Average,Good,High,No,No,Yes,No,Yes,High,33,8649,37,157.9,8,1,3.8,3.6,8,Good,Yes,100,Excellent,Low
LOC0136,Kochi Central Park,Park,Kochi,Kerala,10.029954,76.329072,Public,49,10,1,No,Yes,Yes,No,No,No,No,No,80.8,Average,Average,Low,No,No,Yes,Yes,No,High,18,1970,10,24.8,21,3,2,2.1,10,Average,Yes,42.5,Poor,High
LOC0137,Kanpur Railway Station,Railway Station,Kanpur,Uttar Pradesh,26.304882,80.38827,Public,89,15,3,Yes,Yes,No,No,No,No,No,No,75.1,Average,Good,Low,Yes,No,No,Yes,No,High,44,17683,66,123.2,14,10,1.4,1.5,4,Poor,No,28,Poor,High
LOC0138,Kanpur Domestic Airport,Airport,Kanpur,Uttar Pradesh,26.314635,80.460318,Public,10,10,5,Yes,Yes,Yes,Yes,No,No,No,Yes,103.1,Poor,Average,High,Yes,Yes,Yes,No,Yes,Low,21,7019,36,124.5,4,0,4.1,4,19,Poor,Partial,87,Good,Low
LOC0139,Nagpur Public Garden,Park,Nagpur,Maharashtra,21.24922,79.138476,Public,12,2,1,No,No,Yes,No,No,No,No,No,89,Poor,Average,Medium,No,No,No,No,No,Low,23,322,2,19.8,19,11,2.8,2.8,19,NA,No,23.8,Poor,High
LOC0140,Bengaluru City Centre Mall,Mall,Bengaluru,Karnataka,12.821971,77.471808,Private,2,0,2,No,Yes,Yes,Yes,No,Yes,No,Yes,106,Average,Average,Medium,Yes,Yes,Yes,Yes,Yes,High,31,15370,61,145.1,7,1,4.2,4.1,17,Average,Yes,89.5,Good,Medium
LOC0141,Mumbai International Airport,Airport,Mumbai,Maharashtra,19.008737,73.018982,Private,11,11,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,98.7,Good,Good,High,Yes,Yes,No,No,No,Medium,12,14967,64,214.8,11,1,3.8,3.5,3,Poor,Yes,100,Excellent,Low
LOC0142,Bhopal Museum,Tourist Attraction,Bhopal,Madhya Pradesh,23.224703,77.517211,Public,142,23,1,No,No,No,No,No,No,No,Yes,62.6,Good,Average,High,Yes,Yes,No,No,Yes,Medium,16,1416,10,14.6,25,10,1,1.1,0,NA,Partial,41.8,Poor,High
LOC0143,Bhopal International Airport,Airport,Bhopal,Madhya Pradesh,23.39718,77.311827,Public,24,13,4,Yes,Yes,Yes,Yes,No,Yes,No,Yes,98.9,Average,Good,Medium,Yes,No,Yes,Yes,No,Low,17,4831,18,82.5,13,0,3.4,3.4,19,Average,Yes,98.2,Excellent,Low
LOC0144,Jaipur Green Park,Park,Jaipur,Rajasthan,26.995616,75.808903,Public,3,3,1,No,Yes,Yes,Yes,No,No,No,Yes,86.9,Average,Good,High,Yes,No,No,Yes,Yes,Low,14,2619,8,20.7,19,2,4.1,4.5,0,Poor,No,76.6,Good,Low
LOC0145,Lucknow Tehsil Office,Government Office,Lucknow,Uttar Pradesh,26.880688,81.019759,Public,10,10,1,Yes,Yes,Yes,No,No,No,Yes,Yes,88.8,Average,Poor,Medium,Yes,Yes,Yes,No,Yes,Low,31,3417,14,29.3,18,2,3.6,3.2,18,Average,Partial,72.9,Average,Medium
LOC0146,Kochi Junction,Railway Station,Kochi,Kerala,9.849923,76.239504,Public,19,9,1,No,No,Yes,Yes,No,No,No,Yes,91.5,Poor,Poor,High,Yes,No,Yes,Yes,Yes,Medium,8,18478,72,118.2,7,3,2.8,2.7,11,NA,Yes,59.1,Average,Medium
LOC0147,Thane Shopping Mall,Mall,Thane,Maharashtra,19.365715,72.965155,Private,5,5,3,Yes,No,Yes,Yes,Yes,Yes,No,Yes,105.2,Good,Poor,High,Yes,Yes,No,Yes,Yes,Medium,13,13998,54,165,7,0,5,4.9,12,NA,Partial,100,Excellent,Low
LOC0148,Jaipur Heritage Fort,Tourist Attraction,Jaipur,Rajasthan,27.038432,75.642042,Public,54,16,1,No,No,No,No,Yes,Yes,No,Yes,77.9,Average,Average,Low,Yes,Yes,No,Yes,Yes,Medium,14,1163,7,21.6,12,4,2.9,2.5,16,NA,Partial,46.4,Poor,High
LOC0149,Bhopal Collectorate Office,Government Office,Bhopal,Madhya Pradesh,23.310931,77.432434,Public,70,22,1,No,Yes,No,Yes,No,No,No,No,74.2,Average,Poor,Medium,Yes,No,No,Yes,No,High,39,3468,12,29.4,15,4,3.4,3.1,10,Poor,No,30.4,Poor,High
LOC0150,Kolkata Collectorate Office,Government Office,Kolkata,West Bengal,22.434267,88.435007,Public,16,11,2,No,No,No,No,No,No,No,Yes,71.1,Poor,Average,High,Yes,Yes,Yes,Yes,Yes,High,15,1762,9,30.3,21,4,1.7,1.7,22,NA,Partial,36.5,Poor,High
LOC0151,Hyderabad Municipal Office,Government Office,Hyderabad,Telangana,17.297999,78.466508,Public,65,19,3,Yes,No,No,Yes,Yes,No,Yes,No,89.1,Average,Average,High,Yes,No,Yes,Yes,Yes,Low,36,2181,2,34.8,16,4,2.6,2.8,3,NA,Yes,76.4,Good,Low
LOC0152,Udaipur Collectorate Office,Government Office,Udaipur,Rajasthan,24.581484,73.584904,Public,36,7,2,No,No,No,Yes,No,No,No,No,76.3,Average,Average,Low,Yes,No,No,Yes,Yes,Medium,16,1334,3,14.5,18,7,1.3,1.3,14,NA,Partial,32.3,Poor,High
LOC0153,Lucknow City Park,Park,Lucknow,Uttar Pradesh,26.850072,80.998712,Public,49,8,1,No,Yes,Yes,No,No,Yes,Yes,No,95.5,Poor,Average,Medium,No,No,No,No,No,Low,2,1551,13,21.9,18,8,1.8,2.1,14,Poor,No,38.8,Poor,High
LOC0154,Patna International Airport,Airport,Patna,Bihar,25.586772,85.058019,Private,10,7,7,Yes,Yes,Yes,No,No,Yes,No,Yes,92.5,Average,Good,Medium,Yes,Yes,No,No,No,High,32,6782,24,220.3,4,4,4.5,4.4,8,Good,Yes,93.6,Excellent,Medium
LOC0155,Indore Museum,Tourist Attraction,Indore,Madhya Pradesh,22.638884,75.717625,Public,67,11,1,No,Yes,No,No,No,No,No,No,73.2,Good,Average,Medium,No,No,No,Yes,No,Low,19,1281,3,20.4,11,3,2.8,3.3,2,Average,Partial,53.5,Poor,Medium
LOC0156,Ahmedabad Government College,College,Ahmedabad,Gujarat,22.974426,72.42452,Public,69,28,2,Yes,No,No,No,No,No,No,Yes,82.3,Good,Poor,Medium,Yes,No,Yes,Yes,Yes,High,20,1727,4,37.9,30,11,2.5,2,13,NA,Yes,43.5,Poor,High
LOC0157,Mumbai Railway Station,Railway Station,Mumbai,Maharashtra,19.08653,72.928448,Public,24,14,1,Yes,No,Yes,Yes,Yes,No,No,No,86.4,Average,Poor,Low,Yes,Yes,No,Yes,Yes,Medium,42,7569,35,90.6,14,3,2.2,2.8,15,NA,No,46.7,Poor,High
LOC0158,Mysuru College of Engineering,College,Mysuru,Karnataka,12.317058,76.660913,Public,35,19,2,Yes,Yes,No,No,No,No,No,No,85.8,Good,Average,High,Yes,No,No,No,No,Medium,21,2759,6,54,15,3,3.2,3.5,20,Average,Partial,70.8,Average,Low
LOC0159,Mumbai Municipal Office,Government Office,Mumbai,Maharashtra,19.141528,72.887197,Public,56,14,2,No,No,Yes,Yes,No,Yes,No,Yes,82.2,Poor,Average,Medium,No,No,No,Yes,Yes,Medium,15,2592,9,31.9,21,6,2.7,2.7,1,NA,Partial,48,Poor,High
LOC0160,Thiruvananthapuram Junction,Railway Station,Thiruvananthapuram,Kerala,8.385571,77.045212,Public,33,6,3,No,No,Yes,No,No,No,Yes,No,89.3,Average,Good,Medium,No,No,Yes,Yes,No,High,17,11957,42,103.1,16,7,2.7,2.7,17,NA,Partial,45.6,Poor,High
LOC0161,Udaipur General Hospital,Hospital,Udaipur,Rajasthan,24.439572,73.850929,Public,30,8,7,Yes,Yes,Yes,Yes,No,Yes,No,No,97,Good,Good,Low,Yes,Yes,Yes,No,Yes,Medium,8,4243,27,95,9,1,3.1,2.7,20,Poor,Partial,86.5,Good,Medium
LOC0162,Coimbatore City Bus Stop,Bus Stop,Coimbatore,Tamil Nadu,11.160359,76.990072,Public,24,18,1,No,No,No,No,No,No,No,No,78.7,Poor,Average,High,No,Yes,No,Yes,Yes,Medium,11,2588,3,15.3,12,2,1.6,1.8,12,NA,No,33.4,Poor,Medium
LOC0163,Bengaluru City Bus Stop,Bus Stop,Bengaluru,Karnataka,13.016118,77.660731,Public,19,6,1,No,No,No,No,No,No,No,No,75.8,Average,Poor,Medium,Yes,No,No,Yes,Yes,Low,14,2895,14,17.9,15,7,1.2,1.3,3,NA,Partial,30.6,Poor,High
LOC0164,Delhi Railway Station,Railway Station,Delhi,Delhi,28.635675,76.991714,Public,14,14,3,Yes,Yes,Yes,No,Yes,No,No,Yes,104.4,Average,Average,Low,Yes,No,Yes,Yes,No,Low,11,7680,41,66.4,14,4,2.8,2.5,22,Poor,Yes,69.5,Average,Medium
LOC0165,Lucknow Bus Stand,Bus Stop,Lucknow,Uttar Pradesh,26.966441,80.94889,Public,8,8,1,No,No,Yes,No,Yes,No,Yes,No,89.5,Average,Average,Low,No,Yes,No,Yes,Yes,Medium,6,1996,9,12.9,19,6,2,1.6,0,NA,No,40.6,Poor,High
LOC0166,Guwahati Lake View Point,Tourist Attraction,Guwahati,Assam,26.062074,91.704565,Public,45,17,1,No,Yes,No,No,Yes,No,No,No,70.9,Average,Poor,Medium,Yes,No,No,Yes,No,Low,6,2250,6,25.9,19,7,1.5,1,12,Poor,No,25.7,Poor,High
LOC0167,Ahmedabad Government College,College,Ahmedabad,Gujarat,23.131262,72.562889,Private,44,24,2,Yes,Yes,Yes,Yes,Yes,No,No,No,90.4,Good,Good,Medium,No,Yes,Yes,Yes,Yes,Medium,33,2928,19,74.3,10,3,3.7,3.6,5,Average,Yes,100,Excellent,Low
LOC0168,Mysuru Shopping Mall,Mall,Mysuru,Karnataka,12.312215,76.6857,Private,15,10,5,Yes,Yes,No,Yes,Yes,Yes,No,Yes,78.7,Good,Good,Medium,Yes,No,Yes,Yes,Yes,High,11,15935,63,149.2,10,4,4.2,3.8,22,Average,Partial,93.8,Excellent,Medium
LOC0169,Pune Central Park,Park,Pune,Maharashtra,18.565257,73.905661,Public,18,18,1,No,No,No,Yes,No,No,Yes,No,75.9,Average,Good,Low,Yes,No,No,No,Yes,High,3,2163,6,20.4,16,6,2.5,2.5,3,NA,No,37.7,Poor,High
LOC0170,Ahmedabad Bus Stand,Bus Stop,Ahmedabad,Gujarat,23.085218,72.481866,Public,8,8,1,No,No,Yes,No,No,No,No,No,90.6,Average,Average,Medium,No,No,No,Yes,No,High,2,2647,7,12,24,8,1.8,2,6,NA,No,33.3,Poor,High
LOC0171,Bengaluru Museum,Tourist Attraction,Bengaluru,Karnataka,12.943142,77.72437,Public,164,29,1,No,No,No,Yes,No,No,No,No,75.1,Good,Poor,Medium,Yes,No,No,No,No,Low,22,1297,3,26.1,13,5,1.7,1.6,14,NA,No,32,Poor,High
LOC0172,Surat Bus Depot,Bus Stop,Surat,Gujarat,21.171912,72.81255,Public,28,4,1,No,No,No,No,No,No,No,No,74.3,Average,Poor,Medium,No,No,No,Yes,No,High,15,1690,3,13.2,21,9,2.1,2,23,NA,No,9.5,Poor,High
LOC0173,Chandigarh Degree College,College,Chandigarh,Chandigarh,30.865278,76.795846,Public,67,29,3,No,Yes,No,Yes,No,Yes,No,Yes,72,Good,Poor,High,Yes,Yes,No,Yes,No,High,34,4874,20,50.6,19,9,2.3,2.1,7,Poor,Partial,54.3,Poor,High
LOC0174,Surat Heritage Fort,Tourist Attraction,Surat,Gujarat,21.307524,72.803166,Public,154,32,1,No,No,No,No,No,No,No,No,76.1,Average,Poor,Medium,No,No,No,Yes,Yes,Low,7,2011,9,21.7,27,13,1.5,1.6,20,NA,No,8.1,Poor,High
LOC0175,Surat City Park,Park,Surat,Gujarat,21.215066,72.915755,Public,49,22,1,No,Yes,Yes,No,No,No,No,No,90.5,Good,Good,Low,No,No,No,No,Yes,High,6,2496,18,32,20,4,1.5,1.5,18,Average,No,43.7,Poor,High
LOC0176,Kochi Central Station,Railway Station,Kochi,Kerala,10.009062,76.355648,Public,89,24,3,No,No,Yes,Yes,No,No,No,No,80,Average,Average,High,No,No,No,Yes,No,Medium,5,4981,12,41.5,22,8,2.3,2.4,19,NA,Yes,47.9,Poor,High
LOC0177,Nashik Tehsil Office,Government Office,Nashik,Maharashtra,19.903238,73.855823,Public,76,25,3,Yes,No,No,No,No,No,No,No,79.7,Poor,Average,Low,Yes,No,No,No,Yes,High,29,1944,2,36.6,19,7,1.7,1.7,14,NA,No,13.2,Poor,High
LOC0178,Kochi Collectorate Office,Government Office,Kochi,Kerala,10.021563,76.336193,Public,36,17,2,Yes,No,No,No,No,No,Yes,Yes,84.8,Average,Good,Low,Yes,No,No,Yes,Yes,Low,37,1978,8,34.7,15,1,1.9,1.6,10,NA,Yes,58.9,Average,Medium
