Location_ID,Location_Name,Location_Type,City,State,Latitude,Longitude,Ownership_Type,Building_Age_Years,Last_Renovation_Years_Ago,Number_of_Floors,Ramp_Available,Elevator_Available,Wheelchair_Entrance,Braille_Signage,Audio_Announcements,Accessible_Washroom,Tactile_Path,Reserved_Parking,Door_Width_cm,Footpath_Condition,Lighting,Safety_Level,CCTV_Available,Staff_Trained_Accessibility,Multilingual_Signage,Public_Transport_Nearby,Parking_Available,Crowd_Level,Average_Waiting_Time,Daily_Footfall,Staff_Count,Budget_Allocated_Lakh_INR,Complaint_Resolution_Days,Accessibility_Complaints,User_Rating,Google_Maps_Rating,Last_Inspection_Months,Lift_Condition,Emergency_Exit_Accessibility,Accessibility_Score,Accessibility_Category,Improvement_Priority
LOC0418,Delhi Multispeciality Hospital,4,6,4,28.781719,76.977455,1,28,11.0,4,1,1,1,1,0,0,0,0,107.0,2,1,1,1,1,1,1,1,2,22.0,1901,12.0,85.7,9.0,2,2.2,2.4,7.0,0,1,69.6,Average,Medium
LOC0419,Kolkata Airport Terminal,0,13,14,22.584342,88.256054,0,21,18.0,3,1,1,1,0,0,1,0,1,92.5,0,0,1,1,1,1,1,1,0,36.0,6206,27.0,237.1,2.0,1,4.0,4.3,23.0,1,2,84.1,Good,Medium
LOC0420,Nashik Railway Station,7,18,9,19.940728,73.684895,1,48,21.0,2,0,0,0,1,0,0,0,0,67.8,0,0,2,0,1,0,0,1,2,44.0,15335,59.0,102.8,12.0,6,2.4,2.6,17.0,1,1,40.2,Poor,High
LOC0421,Coimbatore International Airport,0,5,11,11.105709,77.086486,1,20,8.0,5,1,1,1,1,1,1,0,1,96.4,2,0,0,1,1,1,0,1,1,18.0,6832,33.0,124.5,15.0,2,3.7,3.3,5.0,1,1,99.7,Excellent,Low
LOC0422,Patna International Airport,0,19,2,25.479365,85.258921,1,17,16.0,5,1,1,1,1,0,1,0,0,96.6,1,0,0,1,0,0,1,1,2,16.0,7711,40.0,135.6,9.0,3,2.6,2.4,8.0,1,2,100.0,Excellent,Low
LOC0423,Kolkata Museum,8,13,14,22.568269,88.341815,1,67,12.0,1,0,0,0,0,0,1,0,0,86.3,1,2,0,0,0,0,1,1,1,18.0,379,2.0,16.5,24.0,7,1.8,1.6,2.0,1,0,37.9,Poor,High
LOC0424,Visakhapatnam Museum,8,25,0,17.658883,83.095444,1,87,15.0,1,0,0,0,0,0,0,0,0,75.9,2,2,1,0,0,1,0,1,1,3.0,1835,2.0,27.1,28.0,11,2.7,2.9,8.0,1,0,0.0,Poor,High
LOC0425,Chennai Green Park,6,4,11,13.038207,80.127784,1,18,18.0,1,1,0,0,0,0,0,0,0,81.3,0,0,1,1,0,0,1,1,1,19.0,1445,5.0,15.4,19.0,4,2.1,2.1,6.0,1,0,37.7,Poor,High
LOC0426,Coimbatore Degree College,2,5,11,10.953726,76.932478,1,31,9.0,2,0,0,1,0,1,0,0,1,85.7,0,2,1,1,0,0,0,0,0,29.0,704,2.0,37.7,3.0,4,3.3,3.4,11.0,1,0,28.8,Poor,High
LOC0427,Pune Bus Stand,1,20,9,18.377404,73.777285,1,38,12.0,1,0,0,0,1,0,0,0,0,71.0,1,1,2,0,0,0,1,1,1,7.0,2194,12.0,13.3,17.0,6,1.7,1.6,10.0,1,1,51.8,Poor,High
LOC0428,Kanpur Tehsil Office,3,11,13,26.404119,80.422292,1,67,22.0,3,0,1,1,0,1,0,0,0,93.5,0,0,1,1,1,0,1,1,1,25.0,4111,24.0,33.6,22.0,4,2.6,2.5,15.0,1,0,52.0,Poor,High
LOC0429,Thane Public Garden,6,22,9,19.334898,73.059143,1,35,21.0,1,0,1,1,0,0,1,0,0,87.1,2,0,1,1,1,0,1,1,1,11.0,2675,11.0,21.3,23.0,5,2.8,2.6,16.0,1,1,49.4,Poor,High
LOC0430,Delhi Botanical Garden,8,6,4,28.699964,77.051553,1,179,30.0,1,0,0,0,0,0,0,0,1,63.9,2,2,1,0,0,0,1,1,1,10.0,1883,2.0,24.5,24.0,10,1.9,2.4,18.0,1,0,0.0,Poor,High
LOC0431,Udaipur Tehsil Office,3,24,10,24.438074,73.792963,1,38,25.0,1,0,1,0,0,1,0,0,1,78.5,0,0,1,1,0,0,1,0,2,35.0,3291,22.0,44.3,13.0,5,4.0,4.1,19.0,0,2,53.3,Poor,High
LOC0432,Kolkata Lake View Point,8,13,14,22.642014,88.245468,1,103,35.0,1,0,0,1,0,1,0,1,0,94.9,0,1,0,1,0,0,0,0,2,24.0,2572,10.0,32.7,14.0,2,1.5,2.0,2.0,1,1,59.5,Average,Low
LOC0433,Patna Central Station,7,19,2,25.645939,85.152249,1,86,18.0,3,1,0,1,0,0,0,0,1,98.9,0,0,2,1,0,1,1,0,2,21.0,4468,13.0,49.0,17.0,9,2.4,2.5,16.0,1,0,45.3,Poor,High
LOC0434,Nashik Grand Mall,5,18,9,19.889938,73.837574,0,14,14.0,3,0,1,0,0,0,1,0,1,79.1,0,1,0,1,0,1,1,1,2,39.0,10540,39.0,129.0,10.0,2,3.9,4.2,8.0,0,2,81.6,Good,Low
LOC0435,Ahmedabad Bus Stand,1,0,5,23.164923,72.571536,1,30,19.0,1,0,0,1,0,1,1,0,0,88.7,1,1,0,0,0,0,1,0,0,14.0,2327,9.0,14.3,14.0,5,2.8,2.7,0.0,1,0,62.1,Average,Medium
LOC0436,Bhopal Junction,7,2,8,23.298799,77.417809,1,42,23.0,3,0,1,0,1,0,0,0,0,77.2,2,0,1,0,0,0,1,1,1,11.0,8379,32.0,89.4,14.0,2,1.6,1.8,12.0,2,0,28.5,Poor,High
LOC0437,Ahmedabad Medical Center,4,0,5,22.920199,72.421459,0,54,26.0,6,1,1,1,0,1,1,0,1,88.8,0,0,2,1,0,1,1,1,0,33.0,1827,13.0,66.7,23.0,7,3.9,4.5,7.0,1,0,70.2,Average,Medium
LOC0438,Visakhapatnam Bus Depot,1,25,0,17.608077,83.312031,1,20,10.0,1,1,0,0,0,0,1,0,0,90.4,2,2,0,1,1,0,1,1,0,12.0,1686,10.0,10.5,21.0,7,3.0,2.8,0.0,1,0,43.5,Poor,High
LOC0439,Visakhapatnam Municipal Office,3,25,0,17.818743,83.238092,1,32,10.0,3,1,1,1,0,1,0,0,0,96.8,2,0,1,1,0,0,0,1,1,9.0,858,2.0,31.5,14.0,2,1.4,1.8,23.0,2,1,48.7,Poor,High
LOC0440,Coimbatore Government College,2,5,11,11.144492,76.899709,1,70,26.0,2,1,0,1,0,0,0,0,0,93.2,0,0,2,1,0,0,1,1,2,29.0,2883,11.0,50.1,17.0,3,2.8,2.8,14.0,1,1,56.1,Average,Medium
LOC0441,Nagpur Central Park,6,17,9,21.193087,79.011736,1,45,22.0,1,1,0,1,1,0,0,0,0,95.2,2,1,0,1,1,1,1,1,2,3.0,1736,3.0,16.4,21.0,5,2.5,2.5,8.0,1,0,63.6,Average,Medium
LOC0442,Bhopal Central Park,6,2,8,23.315059,77.482343,1,3,3.0,1,0,0,0,1,0,0,1,0,80.8,2,1,0,0,0,0,1,1,1,24.0,1777,3.0,22.0,18.0,2,2.4,2.0,4.0,1,0,52.0,Poor,Medium
LOC0443,Mumbai Shopping Mall,5,15,9,18.994573,72.795483,0,5,5.0,3,1,1,1,0,0,0,1,0,97.5,0,1,2,1,1,0,1,1,2,10.0,19679,76.0,205.7,2.0,2,3.3,3.1,21.0,1,2,92.4,Excellent,Low
LOC0444,Guwahati Institute of Technology,2,7,1,26.121733,91.644048,1,14,10.0,2,1,0,0,1,1,0,1,0,76.4,1,1,0,1,1,1,0,1,0,14.0,1229,12.0,35.7,19.0,5,3.0,2.9,22.0,1,0,76.6,Good,Medium
LOC0445,Patna District Office,3,19,2,25.444311,85.264566,1,38,16.0,1,0,1,1,0,0,1,0,1,86.3,0,0,1,1,0,0,1,1,1,38.0,2851,17.0,27.1,16.0,3,2.9,2.8,14.0,1,1,60.4,Average,Medium
LOC0446,Thiruvananthapuram Degree College,2,23,7,8.490533,76.858809,0,34,18.0,3,1,1,1,0,0,0,0,1,99.5,2,1,0,1,1,0,0,1,1,15.0,2775,10.0,74.0,12.0,4,3.2,2.8,9.0,0,1,78.7,Good,Medium
LOC0447,Kolkata College of Engineering,2,13,14,22.558904,88.441297,1,14,4.0,3,0,0,1,0,0,0,0,1,96.4,0,1,0,1,0,0,0,1,0,14.0,3923,23.0,54.1,6.0,4,3.8,3.5,3.0,1,2,70.1,Average,Medium
LOC0448,Mumbai District Office,3,15,9,19.000208,72.736072,1,51,12.0,1,0,1,1,0,0,0,0,0,95.0,2,0,1,1,0,0,0,1,0,28.0,2559,7.0,31.3,12.0,2,3.0,3.1,7.0,0,0,34.5,Poor,High
LOC0449,Thiruvananthapuram Junction,7,23,7,8.492295,77.019881,1,24,11.0,3,0,0,0,0,0,0,0,0,72.7,0,2,1,1,1,0,1,0,0,44.0,4244,18.0,81.9,10.0,1,1.4,1.4,0.0,1,2,26.2,Poor,High
LOC0450,Thane Plaza Mall,5,22,9,19.100163,73.080811,0,13,11.0,5,1,1,1,0,1,1,0,1,97.6,0,0,2,1,1,1,0,0,0,15.0,16054,61.0,163.4,9.0,3,3.8,3.8,14.0,0,2,88.9,Good,Medium
LOC0451,Coimbatore Degree College,2,5,11,10.874264,77.042049,0,50,25.0,2,0,0,0,1,0,0,0,0,72.2,2,1,0,1,1,0,0,0,2,36.0,2461,16.0,54.8,14.0,1,2.1,2.3,22.0,1,0,38.6,Poor,Medium
LOC0452,Guwahati Collectorate Office,3,7,1,26.065947,91.674753,1,76,21.0,3,1,0,1,1,0,1,0,0,90.5,2,0,1,1,1,1,0,1,1,22.0,3050,12.0,49.2,18.0,3,1.7,1.6,13.0,1,0,47.2,Poor,High
LOC0453,Patna Bus Stand,1,19,2,25.60246,85.136618,1,12,6.0,1,1,1,0,1,0,1,0,0,78.5,0,2,2,0,0,0,1,1,1,4.0,371,2.0,9.0,16.0,4,2.9,3.2,10.0,2,0,55.5,Average,Medium
LOC0454,Chandigarh Multispeciality Hospital,4,3,3,30.672034,76.818857,0,20,20.0,3,1,1,1,0,0,1,1,0,93.2,1,0,0,1,1,1,1,1,2,10.0,1244,4.0,108.1,7.0,2,4.5,4.6,22.0,1,0,100.0,Excellent,Low
LOC0455,Nashik City Centre Mall,5,18,9,19.985488,73.88573,1,21,13.0,6,1,1,1,0,1,0,0,0,90.9,1,0,0,1,0,0,1,1,0,26.0,17609,76.0,148.4,6.0,2,3.3,2.9,17.0,2,2,88.0,Good,Low
LOC0456,Thane Green Park,6,22,9,19.319555,72.918445,1,6,6.0,1,0,1,0,0,0,1,1,0,85.6,0,2,0,0,0,0,0,0,0,13.0,732,3.0,18.5,20.0,10,2.5,2.5,23.0,0,1,43.5,Poor,High
LOC0457,Chandigarh Airport Terminal,0,3,3,30.668326,76.714174,1,20,4.0,2,1,1,1,0,0,1,1,0,85.6,1,2,2,1,0,1,1,1,2,10.0,7283,35.0,164.1,6.0,4,3.7,3.5,23.0,1,1,81.2,Good,Medium
LOC0458,Hyderabad Bus Depot,1,8,12,17.432127,78.631061,1,17,17.0,1,1,0,0,0,0,0,0,0,84.6,0,1,0,1,0,1,1,1,1,18.0,2791,6.0,19.2,21.0,4,2.2,2.1,21.0,1,0,55.1,Average,Medium
LOC0459,Delhi City Park,6,6,4,28.830228,77.001301,1,28,11.0,1,0,1,1,0,1,0,0,1,90.1,1,0,2,1,1,0,1,0,2,4.0,2406,8.0,16.5,16.0,3,2.7,2.7,8.0,2,0,67.1,Average,Medium
LOC0460,Nashik Shopping Mall,5,18,9,19.907147,73.651439,0,21,6.0,4,1,1,1,1,0,0,0,0,92.6,2,2,2,1,0,0,0,0,1,6.0,7881,36.0,129.4,6.0,1,3.5,3.5,10.0,0,2,69.4,Average,Medium
LOC0461,Kochi Municipal Office,3,12,7,9.886892,76.318254,1,49,22.0,1,0,0,1,0,1,0,1,0,82.5,2,2,0,0,0,0,1,0,0,38.0,4268,22.0,39.8,20.0,4,2.3,2.3,5.0,1,1,35.0,Poor,High
LOC0462,Thane City Bus Stop,1,22,9,19.149179,73.058425,1,23,19.0,1,0,0,1,0,1,0,1,0,87.6,0,0,1,1,0,0,1,0,1,13.0,357,3.0,5.4,22.0,7,1.9,1.7,12.0,1,0,35.4,Poor,High
LOC0463,Nashik Public Garden,6,18,9,19.898198,73.650202,1,16,13.0,1,0,0,0,0,1,1,0,1,76.9,1,2,0,1,0,0,0,1,1,2.0,2071,6.0,14.7,16.0,2,2.8,2.7,11.0,1,2,66.8,Average,Medium
LOC0464,Pune City Centre Mall,5,20,9,18.618862,73.714474,0,7,6.0,4,0,0,1,0,0,1,1,1,96.9,1,0,2,1,0,0,1,1,2,41.0,12209,50.0,167.2,15.0,1,3.6,3.1,16.0,1,1,76.7,Good,Low
LOC0465,Chandigarh Airport Terminal,0,3,3,30.700021,76.833882,1,7,7.0,4,1,1,0,1,0,1,1,1,94.1,0,0,2,1,1,0,0,1,1,36.0,4904,20.0,204.8,14.0,2,4.1,4.2,8.0,0,2,98.3,Excellent,Low
LOC0466,Ahmedabad Health Centre,4,0,5,22.898952,72.702773,1,19,19.0,5,1,1,0,0,0,1,0,0,82.7,2,0,2,1,1,1,1,1,2,37.0,4403,24.0,81.6,10.0,2,2.7,2.7,10.0,1,1,67.3,Average,Medium
LOC0467,Thane Central Station,7,22,9,19.115503,73.123714,1,56,13.0,2,0,1,1,0,0,0,0,1,84.9,1,2,1,1,1,0,1,1,2,14.0,9129,43.0,82.9,12.0,7,3.1,2.9,10.0,1,1,53.4,Poor,High
LOC0468,Pune Medical Center,4,20,9,18.472798,73.934551,0,59,19.0,4,1,0,1,0,0,0,0,1,90.9,1,0,2,1,1,1,1,1,0,22.0,1025,8.0,113.0,7.0,5,3.0,3.8,11.0,1,0,64.5,Average,Medium
LOC0469,Chennai Railway Station,7,4,11,12.96707,80.361751,1,48,19.0,3,1,1,1,0,0,1,0,1,86.1,1,2,2,1,0,0,1,1,0,34.0,12808,45.0,88.8,21.0,7,2.9,2.9,17.0,2,0,54.1,Poor,High
LOC0470,Nagpur College of Engineering,2,17,9,21.169882,78.990315,1,49,25.0,3,0,1,0,1,0,0,0,0,80.8,0,2,2,1,0,0,0,1,0,35.0,4156,15.0,46.6,14.0,4,1.8,1.6,6.0,0,1,41.3,Poor,High
LOC0471,Chandigarh Green Park,6,3,3,30.725931,76.783932,1,18,16.0,1,0,1,1,0,1,0,1,0,84.9,0,1,0,1,1,1,1,1,1,18.0,2200,6.0,18.9,16.0,3,2.7,2.4,3.0,2,1,78.7,Good,Low
LOC0472,Indore Plaza Mall,5,9,8,22.75355,75.721383,0,22,16.0,5,1,0,1,1,1,0,0,1,90.8,1,1,0,1,0,0,1,1,0,29.0,13226,53.0,167.2,12.0,1,3.7,3.9,12.0,1,2,98.7,Excellent,Low
LOC0473,Jaipur Lake View Point,8,10,10,26.849115,75.725253,1,90,15.0,1,1,0,0,0,0,0,0,0,76.8,2,2,2,0,0,0,0,1,1,23.0,2750,11.0,26.0,21.0,4,2.5,2.3,19.0,1,2,28.8,Poor,High
LOC0474,Indore Domestic Airport,0,9,8,22.584369,75.834195,1,29,10.0,4,1,0,1,0,1,0,0,0,95.2,2,0,2,1,1,0,0,1,1,15.0,4303,15.0,163.8,7.0,2,3.3,3.6,16.0,1,1,62.7,Average,Medium
LOC0475,Pune Railway Station,7,20,9,18.542022,73.846851,1,47,13.0,1,0,0,0,1,0,0,0,0,76.5,2,0,2,0,1,0,1,1,1,15.0,13441,51.0,81.3,13.0,6,3.3,3.4,12.0,1,2,46.7,Poor,High
LOC0476,Nagpur Lake View Point,8,17,9,21.071673,79.100374,1,26,5.0,1,0,1,1,0,0,1,0,1,85.3,1,0,2,0,0,0,1,0,0,13.0,2952,3.0,38.5,20.0,8,2.4,2.3,0.0,0,0,56.0,Average,High
LOC0477,Kanpur Museum,8,11,13,26.496508,80.233812,1,164,44.0,1,0,0,0,0,1,0,0,1,75.9,2,1,2,0,0,0,0,1,0,3.0,2040,10.0,21.0,27.0,14,1.8,1.8,7.0,1,0,14.6,Poor,High
LOC0478,Chandigarh Health Centre,4,3,3,30.636138,76.87177,0,49,22.0,2,1,1,0,1,1,1,0,1,82.8,0,1,2,1,0,0,0,0,0,16.0,988,10.0,77.9,8.0,4,2.2,2.6,15.0,1,1,76.5,Good,Medium
LOC0479,Jaipur District Office,3,10,10,26.849108,75.804922,1,48,10.0,1,1,1,0,0,0,1,1,0,85.9,1,1,2,0,0,0,1,1,2,26.0,2425,13.0,43.5,14.0,9,2.8,2.6,4.0,2,1,70.2,Average,Medium
LOC0480,Patna City Hospital,4,19,2,25.478672,85.190617,0,9,9.0,4,1,1,1,1,1,1,1,0,92.4,0,0,0,0,0,1,0,0,2,5.0,772,3.0,89.0,14.0,1,5.0,5.0,20.0,0,2,100.0,Excellent,Low
LOC0481,Delhi Bus Depot,1,6,4,28.814734,76.997111,1,10,2.0,1,0,1,0,0,0,1,1,0,80.6,2,0,2,1,1,0,1,1,0,4.0,2160,2.0,10.6,18.0,5,2.7,2.5,5.0,0,0,46.8,Poor,High
LOC0482,Chennai Tehsil Office,3,4,11,13.171013,80.349146,1,46,20.0,3,0,0,0,0,0,0,0,0,72.4,0,2,2,0,0,0,1,1,1,25.0,4370,19.0,52.4,12.0,4,2.2,2.3,9.0,1,1,28.1,Poor,High
LOC0483,Chennai Tehsil Office,3,4,11,13.158677,80.323913,1,32,13.0,1,0,0,0,0,1,0,0,0,80.9,0,2,0,0,0,0,0,1,0,9.0,4977,21.0,42.0,21.0,7,2.6,2.7,3.0,1,2,38.2,Poor,High
LOC0484,Thane Airport Terminal,0,22,9,19.225536,73.009877,0,19,19.0,4,1,0,1,1,0,1,1,1,85.9,0,2,2,1,0,1,1,1,2,10.0,12061,49.0,196.4,10.0,2,3.8,3.5,22.0,1,1,76.8,Good,Medium
LOC0485,Chandigarh Grand Mall,5,3,3,30.690178,76.876355,0,8,8.0,7,0,1,1,0,0,1,1,1,87.7,1,1,2,1,0,0,0,0,1,22.0,7720,32.0,124.0,11.0,2,2.9,3.1,2.0,1,1,87.4,Good,Low
LOC0486,Mysuru Degree College,2,16,6,12.189061,76.659283,1,24,5.0,1,0,1,1,1,1,1,0,1,83.4,1,0,1,1,1,0,0,1,0,7.0,4629,23.0,50.3,18.0,3,3.1,2.9,4.0,1,0,72.9,Average,Medium
LOC0487,Delhi City Hospital,4,6,4,28.835715,77.243934,1,26,6.0,7,0,1,1,0,0,1,0,0,93.7,0,2,2,1,1,0,0,1,0,9.0,3706,25.0,39.3,13.0,3,3.0,3.0,3.0,1,1,61.4,Average,Medium
LOC0488,Nagpur Degree College,2,17,9,21.210105,79.179111,1,57,26.0,2,1,0,1,1,0,1,0,0,93.5,0,0,1,1,0,1,0,1,0,7.0,3172,11.0,57.7,13.0,11,3.2,3.6,8.0,1,0,48.5,Poor,High
LOC0489,Coimbatore City Park,6,5,11,11.131574,76.897687,1,47,8.0,1,1,0,0,1,0,1,0,0,89.3,1,0,2,1,0,0,1,1,0,23.0,2786,11.0,25.0,12.0,7,2.2,2.0,0.0,1,2,68.0,Average,Medium
LOC0490,Thane Government College,2,22,9,19.143428,72.982371,0,25,21.0,3,0,0,1,1,0,1,0,0,85.7,2,0,0,1,1,1,0,1,2,27.0,907,8.0,45.0,12.0,3,3.9,4.2,4.0,1,2,69.7,Average,Medium
LOC0491,Thiruvananthapuram Central Station,7,23,7,8.417033,77.064613,1,46,23.0,2,0,0,0,1,0,0,0,0,81.8,1,0,1,0,0,0,1,0,2,7.0,11941,41.0,99.6,14.0,2,2.7,2.7,20.0,1,1,43.8,Poor,High
LOC0492,Bhopal Junction,7,2,8,23.293875,77.389373,1,36,9.0,1,1,0,1,0,0,0,0,0,83.6,2,1,0,0,0,1,1,0,0,43.0,15484,63.0,107.8,14.0,5,2.7,3.1,5.0,1,0,46.0,Poor,High
LOC0493,Coimbatore Central Station,7,5,11,10.95325,76.90022,1,74,21.0,1,1,0,0,0,0,0,0,0,80.8,2,1,2,1,0,1,1,1,0,8.0,8531,30.0,78.6,22.0,6,3.6,3.7,11.0,1,0,34.9,Poor,High
LOC0494,Pune Tehsil Office,3,20,9,18.539494,73.845278,1,30,22.0,1,1,0,0,0,0,0,0,0,77.7,0,1,1,0,0,0,0,1,1,16.0,4211,15.0,44.8,17.0,4,2.3,2.5,22.0,1,0,35.6,Poor,High
LOC0495,Udaipur Plaza Mall,5,24,10,24.730082,73.748613,1,16,3.0,3,0,0,1,0,1,1,0,1,87.6,0,1,0,1,1,1,0,1,0,21.0,17304,69.0,133.6,15.0,5,3.7,3.5,15.0,1,2,75.2,Good,Medium
LOC0496,Guwahati General Hospital,4,7,1,26.250011,91.815738,0,22,12.0,3,1,1,1,1,1,0,1,1,89.3,1,1,0,1,1,1,0,1,1,7.0,2762,12.0,81.9,13.0,3,3.2,3.3,16.0,0,2,100.0,Excellent,Low
LOC0497,Pune Institute of Technology,2,20,9,18.553818,73.759793,0,70,21.0,3,0,0,0,0,0,0,1,1,81.9,2,0,1,0,0,0,0,1,1,38.0,1026,5.0,60.5,15.0,6,2.3,2.5,8.0,1,1,24.9,Poor,High
LOC0498,Guwahati Bus Stand,1,7,1,26.003338,91.697893,1,20,14.0,1,0,0,1,0,1,0,0,0,86.3,0,0,2,1,0,0,1,1,0,24.0,2765,10.0,14.8,18.0,11,2.3,2.6,11.0,1,2,45.0,Poor,High
LOC0499,Bhopal Medical Center,4,2,8,23.175706,77.456418,1,24,11.0,7,0,1,1,0,0,1,0,1,80.0,1,1,2,0,0,0,0,0,1,29.0,1471,17.0,85.7,11.0,3,2.4,2.6,11.0,2,2,73.3,Average,Medium
LOC0500,Pune College of Engineering,2,20,9,18.65532,73.985746,1,13,3.0,1,1,1,0,1,0,1,0,1,90.5,2,1,1,1,0,1,1,0,0,14.0,2587,17.0,45.9,22.0,5,3.8,3.7,9.0,2,1,62.6,Average,High
LOC0501,Kolkata Central Station,7,13,14,22.682455,88.270543,1,64,27.0,3,1,0,1,0,0,1,0,0,89.5,2,0,2,1,0,0,1,1,2,25.0,6726,30.0,79.5,10.0,5,1.3,1.4,6.0,1,0,39.7,Poor,High
LOC0502,Chandigarh Public Garden,6,3,3,30.861072,76.718717,1,28,15.0,1,1,1,0,0,0,0,0,1,75.4,2,0,0,1,0,0,0,1,2,14.0,726,2.0,19.1,23.0,5,3.6,3.6,20.0,0,2,62.3,Average,Medium
LOC0503,Delhi Central Park,6,6,4,28.819172,76.99798,1,5,5.0,1,0,1,0,0,0,0,0,0,79.9,0,0,2,0,1,1,1,0,1,15.0,733,4.0,20.6,8.0,1,2.3,2.4,18.0,0,0,50.7,Poor,Medium
LOC0504,Thiruvananthapuram International Airport,0,23,7,8.673977,76.887949,1,1,1.0,4,1,1,1,0,1,0,0,1,90.1,2,0,0,1,0,1,1,1,0,18.0,4760,24.0,228.6,5.0,2,3.2,3.0,5.0,0,1,79.9,Good,Medium
LOC0505,Chennai City Centre Mall,5,4,11,12.942537,80.286149,0,20,17.0,6,1,1,1,0,0,0,1,1,90.8,1,1,0,0,0,0,1,0,0,7.0,10772,45.0,132.6,13.0,1,3.1,3.3,9.0,1,1,94.9,Excellent,Low
LOC0506,Pune Botanical Garden,8,20,9,18.541847,73.722435,1,23,9.0,1,0,0,1,0,0,1,0,0,89.0,1,0,1,1,0,0,1,1,1,7.0,764,2.0,18.8,12.0,5,2.6,2.6,19.0,1,0,46.1,Poor,High
LOC0507,Chennai Lake View Point,8,4,11,12.982036,80.226496,1,121,20.0,1,1,0,0,0,1,0,0,0,85.9,2,2,2,1,0,0,1,0,0,9.0,2017,4.0,30.9,20.0,10,1.9,1.7,16.0,1,0,13.8,Poor,High
LOC0508,Bhopal Lake View Point,8,2,8,23.181106,77.450781,1,133,34.0,1,0,1,0,0,0,0,0,0,73.5,2,2,2,1,1,1,1,0,1,19.0,1123,2.0,21.0,21.0,5,2.1,2.4,9.0,2,2,27.8,Poor,High
LOC0509,Nagpur Public Garden,6,17,9,21.018951,79.090205,1,35,5.0,1,0,0,0,0,0,0,0,1,73.0,0,0,2,1,0,0,0,1,1,12.0,1336,7.0,16.2,20.0,4,2.5,2.8,0.0,1,1,41.6,Poor,High
LOC0510,Udaipur Temple Complex,8,24,10,24.553359,73.735764,1,99,28.0,1,0,1,0,0,0,0,0,1,73.3,2,0,2,0,0,0,0,0,1,9.0,2534,10.0,29.2,16.0,5,1.1,1.1,14.0,1,2,34.8,Poor,High
LOC0511,Mysuru City Park,6,16,6,12.395912,76.590151,1,50,20.0,1,0,0,1,0,0,0,1,0,92.0,1,1,1,1,0,1,0,1,2,9.0,348,2.0,20.4,15.0,6,2.4,2.5,23.0,1,0,46.2,Poor,High
LOC0512,Thane Airport Terminal,0,22,9,19.105463,72.992142,1,6,6.0,6,1,1,1,1,0,0,0,1,99.5,1,0,1,1,0,1,0,0,0,37.0,7624,37.0,190.8,9.0,0,5.0,4.8,9.0,0,2,91.3,Excellent,Medium
LOC0513,Chennai City Centre Mall,5,4,11,13.185585,80.165895,1,12,2.0,5,1,0,0,1,0,1,1,1,88.5,1,1,2,1,0,0,0,0,0,27.0,4992,14.0,94.8,13.0,4,3.5,3.5,1.0,1,2,85.1,Good,Medium
LOC0514,Kolkata District Office,3,13,14,22.458125,88.359116,1,66,30.0,1,0,0,1,1,1,0,1,1,77.6,0,0,1,1,0,0,1,1,2,23.0,2480,11.0,36.8,17.0,10,2.9,3.0,13.0,1,2,52.3,Poor,High
LOC0515,Chandigarh Municipal Office,3,3,3,30.715173,76.641993,1,13,12.0,3,1,0,1,0,0,0,0,1,90.5,2,1,2,1,0,0,0,0,2,18.0,3951,20.0,32.1,18.0,2,2.4,2.3,18.0,1,0,50.0,Poor,High
LOC0516,Pune Tehsil Office,3,20,9,18.617078,73.840242,1,17,17.0,3,0,1,0,0,0,0,0,1,81.6,1,2,0,1,0,0,0,1,0,11.0,3030,4.0,37.9,16.0,5,3.2,3.0,23.0,1,1,57.7,Average,Medium
LOC0517,Lucknow College of Engineering,2,14,13,26.901328,81.045482,1,32,14.0,1,1,1,0,0,0,0,0,0,85.2,2,1,1,1,0,0,1,1,0,17.0,1714,2.0,49.9,15.0,5,3.5,3.2,5.0,1,2,53.6,Poor,High
LOC0518,Hyderabad Public Garden,6,8,12,17.326828,78.547889,1,22,14.0,1,1,1,1,0,1,1,0,1,90.7,1,0,2,1,0,1,1,1,0,13.0,954,6.0,14.1,22.0,9,4.1,4.1,5.0,0,2,91.6,Excellent,Medium
LOC0519,Udaipur Shopping Mall,5,24,10,24.444935,73.820016,0,15,5.0,3,0,1,1,1,1,1,1,0,87.8,2,0,1,1,1,0,1,1,2,17.0,11828,47.0,198.0,12.0,1,2.7,2.4,16.0,0,2,69.8,Average,Medium
LOC0520,Mumbai Multispeciality Hospital,4,15,9,19.215381,72.787986,1,41,20.0,2,1,1,1,1,1,0,0,1,101.0,1,0,2,1,1,1,0,0,2,23.0,1966,14.0,88.7,10.0,1,2.2,2.0,22.0,0,2,94.8,Excellent,Low
LOC0521,Patna Airport Terminal,0,19,2,25.676584,85.14285,1,19,3.0,4,1,1,1,0,0,1,0,0,96.9,0,2,2,1,0,0,1,1,2,9.0,4327,24.0,126.6,11.0,1,3.9,4.4,23.0,0,1,71.1,Average,Medium
LOC0522,Jaipur Botanical Garden,8,10,10,26.944013,75.813822,1,42,10.0,1,1,0,1,1,0,0,0,0,96.2,2,0,1,1,0,1,0,1,2,9.0,2557,11.0,18.2,12.0,2,2.2,2.6,5.0,1,0,44.7,Poor,High
